Position(function_name='main', line_start=40, column_start=10, line_end=40, column_end=29)
Position(function_name='PeepholeOptimiser.cpp:_ZN12_GLOBAL__N_123DeduplicateNextTagSize111applySimpleERKN8solidity6evmasm12AssemblyItemES5_S5_S5_St20back_insert_iteratorISt6vectorIS3_SaIS3_EEE', line_start=677, column_start=4, line_end=677, column_end=32)
Position(function_name='PeepholeOptimiser.cpp:_ZN12_GLOBAL__N_123DeduplicateNextTagSize111applySimpleERKN8solidity6evmasm12AssemblyItemES5_S5_S5_St20back_insert_iteratorISt6vectorIS3_SaIS3_EEE', line_start=678, column_start=4, line_end=678, column_end=35)
Position(function_name='PeepholeOptimiser.cpp:_ZN12_GLOBAL__N_123DeduplicateNextTagSize111applySimpleERKN8solidity6evmasm12AssemblyItemES5_S5_S5_St20back_insert_iteratorISt6vectorIS3_SaIS3_EEE', line_start=679, column_start=4, line_end=679, column_end=22)
Position(function_name='PeepholeOptimiser.cpp:_ZN12_GLOBAL__N_112applyMethodsINS_15TagConjunctionsEJNS_9TruthyAndENS_8IdentityEEEEvRNS_14OptimiserStateET_DpT0_', line_start=701, column_start=6, line_end=701, column_end=28)
Position(function_name='PeepholeOptimiser.cpp:_ZN12_GLOBAL__N_129SimplePeepholeOptimizerMethodINS_15TagConjunctionsEE5applyERNS_14OptimiserStateE', line_start=68, column_start=4, line_end=68, column_end=48)
Position(function_name='PeepholeOptimiser.cpp:_ZN12_GLOBAL__N_115TagConjunctions11applySimpleERKN8solidity6evmasm12AssemblyItemES5_S5_St20back_insert_iteratorISt6vectorIS3_SaIS3_EEE', line_start=523, column_start=7, line_end=523, column_end=31)
Position(function_name='PeepholeOptimiser.cpp:_ZN12_GLOBAL__N_115TagConjunctions11applySimpleERKN8solidity6evmasm12AssemblyItemES5_S5_St20back_insert_iteratorISt6vectorIS3_SaIS3_EEE', line_start=526, column_start=4, line_end=526, column_end=30)
Position(function_name='PeepholeOptimiser.cpp:_ZN12_GLOBAL__N_112applyMethodsINS_9TruthyAndEJNS_8IdentityEEEEvRNS_14OptimiserStateET_DpT0_', line_start=701, column_start=6, line_end=701, column_end=28)
Position(function_name='PeepholeOptimiser.cpp:_ZN12_GLOBAL__N_129SimplePeepholeOptimizerMethodINS_9TruthyAndEE5applyERNS_14OptimiserStateE', line_start=68, column_start=4, line_end=68, column_end=48)
Position(function_name='PeepholeOptimiser.cpp:_ZN12_GLOBAL__N_129SimplePeepholeOptimizerMethodINS_9TruthyAndEE5applyERNS_14OptimiserStateE', line_start=68, column_start=4, line_end=69, column_end=122)
Position(function_name='PeepholeOptimiser.cpp:_ZN12_GLOBAL__N_129SimplePeepholeOptimizerMethodINS_9TruthyAndEE5applyERNS_14OptimiserStateE', line_start=69, column_start=4, line_end=69, column_end=122)
Position(function_name='PeepholeOptimiser.cpp:_ZN12_GLOBAL__N_19TruthyAnd11applySimpleERKN8solidity6evmasm12AssemblyItemES5_S5_St20back_insert_iteratorISt6vectorIS3_SaIS3_EEE', line_start=559, column_start=4, line_end=559, column_end=24)
Position(function_name='PeepholeOptimiser.cpp:_ZN12_GLOBAL__N_19TruthyAnd11applySimpleERKN8solidity6evmasm12AssemblyItemES5_S5_St20back_insert_iteratorISt6vectorIS3_SaIS3_EEE', line_start=559, column_start=28, line_end=559, column_end=45)
Position(function_name='PeepholeOptimiser.cpp:_ZN12_GLOBAL__N_19TruthyAnd11applySimpleERKN8solidity6evmasm12AssemblyItemES5_S5_St20back_insert_iteratorISt6vectorIS3_SaIS3_EEE', line_start=560, column_start=4, line_end=560, column_end=28)
Position(function_name='PeepholeOptimiser.cpp:_ZN12_GLOBAL__N_19TruthyAnd11applySimpleERKN8solidity6evmasm12AssemblyItemES5_S5_St20back_insert_iteratorISt6vectorIS3_SaIS3_EEE', line_start=561, column_start=4, line_end=561, column_end=28)
Position(function_name='PeepholeOptimiser.cpp:_ZN12_GLOBAL__N_129SimplePeepholeOptimizerMethodINS_8IdentityEE5applyERNS_14OptimiserStateE', line_start=68, column_start=4, line_end=68, column_end=48)
Position(function_name='PeepholeOptimiser.cpp:_ZN12_GLOBAL__N_129SimplePeepholeOptimizerMethodINS_8IdentityEE5applyERNS_14OptimiserStateE', line_start=68, column_start=4, line_end=69, column_end=122)
Position(function_name='PeepholeOptimiser.cpp:_ZN12_GLOBAL__N_129SimplePeepholeOptimizerMethodINS_8IdentityEE5applyERNS_14OptimiserStateE', line_start=69, column_start=4, line_end=69, column_end=122)
Position(function_name='_ZN8solidity6evmasm19SemanticInformation19readWriteOperationsENS0_11InstructionE', line_start=35, column_start=2, line_end=35, column_end=26)
Position(function_name='_ZN8solidity6evmasm19SemanticInformation19readWriteOperationsENS0_11InstructionE', line_start=36, column_start=2, line_end=36, column_end=25)
Position(function_name='_ZN8solidity6evmasm19SemanticInformation19readWriteOperationsENS0_11InstructionE', line_start=49, column_start=2, line_end=49, column_end=26)
Position(function_name='_ZN8solidity6evmasm19SemanticInformation19readWriteOperationsENS0_11InstructionE', line_start=51, column_start=2, line_end=51, column_end=25)
Position(function_name='_ZN8solidity6evmasm19SemanticInformation19readWriteOperationsENS0_11InstructionE', line_start=60, column_start=7, line_end=60, column_end=42)
Position(function_name='_ZN8solidity6evmasm19SemanticInformation19readWriteOperationsENS0_11InstructionE', line_start=60, column_start=46, line_end=60, column_end=80)
Position(function_name='_ZN8solidity6evmasm19SemanticInformation19readWriteOperationsENS0_11InstructionE', line_start=80, column_start=2, line_end=80, column_end=26)
Position(function_name='_ZN8solidity6evmasm19SemanticInformation19readWriteOperationsENS0_11InstructionE', line_start=81, column_start=2, line_end=81, column_end=26)
Position(function_name='_ZN8solidity6evmasm19SemanticInformation19readWriteOperationsENS0_11InstructionE', line_start=82, column_start=2, line_end=82, column_end=29)
Position(function_name='_ZN8solidity6evmasm19SemanticInformation19readWriteOperationsENS0_11InstructionE', line_start=84, column_start=2, line_end=84, column_end=24)
Position(function_name='_ZN8solidity6evmasm19SemanticInformation19readWriteOperationsENS0_11InstructionE', line_start=111, column_start=2, line_end=111, column_end=28)
Position(function_name='_ZN8solidity6evmasm19SemanticInformation19readWriteOperationsENS0_11InstructionE', line_start=112, column_start=2, line_end=112, column_end=32)
Position(function_name='_ZN8solidity6evmasm19SemanticInformation19readWriteOperationsENS0_11InstructionE', line_start=113, column_start=2, line_end=113, column_end=34)
Position(function_name='_ZN8solidity6evmasm19SemanticInformation19readWriteOperationsENS0_11InstructionE', line_start=125, column_start=2, line_end=125, column_end=25)
Position(function_name='_ZN8solidity6evmasm19SemanticInformation19readWriteOperationsENS0_11InstructionE', line_start=145, column_start=2, line_end=145, column_end=30)
Position(function_name='_ZN8solidity6evmasm19SemanticInformation19readWriteOperationsENS0_11InstructionE', line_start=146, column_start=2, line_end=146, column_end=24)
Position(function_name='_ZN8solidity6evmasm19SemanticInformation19readWriteOperationsENS0_11InstructionE', line_start=156, column_start=7, line_end=156, column_end=46)
Position(function_name='_ZN8solidity6evmasm19SemanticInformation19readWriteOperationsENS0_11InstructionE', line_start=192, column_start=2, line_end=192, column_end=26)
Position(function_name='_ZN8solidity6evmasm19SemanticInformation19readWriteOperationsENS0_11InstructionE', line_start=238, column_start=2, line_end=238, column_end=9)
Position(function_name='_ZN8solidity6evmasm19SemanticInformation19readWriteOperationsENS0_11InstructionE', line_start=75, column_start=9, line_end=75, column_end=19)
Position(function_name='_ZN8solidity6evmasm19SemanticInformation22breaksCSEAnalysisBlockERKNS0_12AssemblyItemEb', line_start=250, column_start=2, line_end=250, column_end=10)
Position(function_name='_ZN8solidity6evmasm19SemanticInformation22breaksCSEAnalysisBlockERKNS0_12AssemblyItemEb', line_start=258, column_start=2, line_end=258, column_end=11)
Position(function_name='_ZN8solidity6evmasm19SemanticInformation22breaksCSEAnalysisBlockERKNS0_12AssemblyItemEb', line_start=259, column_start=2, line_end=259, column_end=14)
Position(function_name='_ZN8solidity6evmasm19SemanticInformation22breaksCSEAnalysisBlockERKNS0_12AssemblyItemEb', line_start=260, column_start=2, line_end=260, column_end=14)
Position(function_name='_ZN8solidity6evmasm19SemanticInformation22breaksCSEAnalysisBlockERKNS0_12AssemblyItemEb', line_start=261, column_start=2, line_end=261, column_end=18)
Position(function_name='_ZN8solidity6evmasm19SemanticInformation22breaksCSEAnalysisBlockERKNS0_12AssemblyItemEb', line_start=262, column_start=2, line_end=262, column_end=22)
Position(function_name='_ZN8solidity6evmasm19SemanticInformation22breaksCSEAnalysisBlockERKNS0_12AssemblyItemEb', line_start=267, column_start=2, line_end=267, column_end=24)
Position(function_name='_ZN8solidity6evmasm19SemanticInformation22breaksCSEAnalysisBlockERKNS0_12AssemblyItemEb', line_start=269, column_start=7, line_end=269, column_end=31)
Position(function_name='_ZN8solidity6evmasm19SemanticInformation22breaksCSEAnalysisBlockERKNS0_12AssemblyItemEb', line_start=269, column_start=35, line_end=269, column_end=58)
Position(function_name='_ZN8solidity6evmasm19SemanticInformation22breaksCSEAnalysisBlockERKNS0_12AssemblyItemEb', line_start=271, column_start=7, line_end=271, column_end=46)
Position(function_name='_ZN8solidity6evmasm19SemanticInformation22breaksCSEAnalysisBlockERKNS0_12AssemblyItemEb', line_start=276, column_start=7, line_end=276, column_end=49)
Position(function_name='_ZN8solidity6evmasm19SemanticInformation22breaksCSEAnalysisBlockERKNS0_12AssemblyItemEb', line_start=278, column_start=7, line_end=278, column_end=49)
Position(function_name='_ZN8solidity6evmasm19SemanticInformation22breaksCSEAnalysisBlockERKNS0_12AssemblyItemEb', line_start=280, column_start=7, line_end=280, column_end=23)
Position(function_name='_ZN8solidity6evmasm19SemanticInformation22breaksCSEAnalysisBlockERKNS0_12AssemblyItemEb', line_start=281, column_start=4, line_end=281, column_end=45)
Position(function_name='_ZN8solidity6evmasm19SemanticInformation22breaksCSEAnalysisBlockERKNS0_12AssemblyItemEb', line_start=282, column_start=4, line_end=282, column_end=49)
Position(function_name='_ZN8solidity6evmasm19SemanticInformation22breaksCSEAnalysisBlockERKNS0_12AssemblyItemEb', line_start=290, column_start=10, line_end=290, column_end=26)
Position(function_name='_ZN8solidity6evmasm19SemanticInformation22isCommutativeOperationERKNS0_12AssemblyItemE', line_start=297, column_start=6, line_end=297, column_end=39)
Position(function_name='_ZN8solidity6evmasm19SemanticInformation22isCommutativeOperationERKNS0_12AssemblyItemE', line_start=301, column_start=2, line_end=301, column_end=23)
Position(function_name='_ZN8solidity6evmasm19SemanticInformation22isCommutativeOperationERKNS0_12AssemblyItemE', line_start=302, column_start=2, line_end=302, column_end=23)
Position(function_name='_ZN8solidity6evmasm19SemanticInformation22isCommutativeOperationERKNS0_12AssemblyItemE', line_start=303, column_start=2, line_end=303, column_end=22)
Position(function_name='_ZN8solidity6evmasm19SemanticInformation22isCommutativeOperationERKNS0_12AssemblyItemE', line_start=304, column_start=2, line_end=304, column_end=23)
Position(function_name='_ZN8solidity6evmasm19SemanticInformation22isCommutativeOperationERKNS0_12AssemblyItemE', line_start=305, column_start=2, line_end=305, column_end=22)
Position(function_name='_ZN8solidity6evmasm19SemanticInformation22isCommutativeOperationERKNS0_12AssemblyItemE', line_start=306, column_start=2, line_end=306, column_end=23)
Position(function_name='_ZN8solidity6evmasm19SemanticInformation22isCommutativeOperationERKNS0_12AssemblyItemE', line_start=308, column_start=2, line_end=308, column_end=9)
Position(function_name='_ZN8solidity6evmasm19SemanticInformation16isDupInstructionERKNS0_12AssemblyItemE', line_start=315, column_start=6, line_end=315, column_end=39)
Position(function_name='_ZN8solidity6evmasm19SemanticInformation17isSwapInstructionERKNS0_12AssemblyItemE', line_start=322, column_start=6, line_end=322, column_end=39)
Position(function_name='_ZN8solidity6evmasm19SemanticInformation17altersControlFlowERKNS0_12AssemblyItemE', line_start=329, column_start=6, line_end=329, column_end=29)
Position(function_name='_ZN8solidity6evmasm19SemanticInformation17altersControlFlowERKNS0_12AssemblyItemE', line_start=336, column_start=2, line_end=336, column_end=24)
Position(function_name='_ZN8solidity6evmasm19SemanticInformation17altersControlFlowERKNS0_12AssemblyItemE', line_start=337, column_start=2, line_end=337, column_end=25)
Position(function_name='_ZN8solidity6evmasm19SemanticInformation17altersControlFlowERKNS0_12AssemblyItemE', line_start=340, column_start=2, line_end=340, column_end=26)
Position(function_name='_ZN8solidity6evmasm19SemanticInformation17altersControlFlowERKNS0_12AssemblyItemE', line_start=344, column_start=2, line_end=344, column_end=26)
Position(function_name='_ZN8solidity6evmasm19SemanticInformation17altersControlFlowERKNS0_12AssemblyItemE', line_start=350, column_start=2, line_end=350, column_end=9)
Position(function_name='_ZN8solidity6evmasm19SemanticInformation21terminatesControlFlowERKNS0_12AssemblyItemE', line_start=357, column_start=6, line_end=357, column_end=29)
Position(function_name='_ZN8solidity6evmasm19SemanticInformation21terminatesControlFlowENS0_11InstructionE', line_start=366, column_start=2, line_end=366, column_end=26)
Position(function_name='_ZN8solidity6evmasm19SemanticInformation21terminatesControlFlowENS0_11InstructionE', line_start=367, column_start=2, line_end=367, column_end=32)
Position(function_name='_ZN8solidity6evmasm19SemanticInformation21terminatesControlFlowENS0_11InstructionE', line_start=368, column_start=2, line_end=368, column_end=24)
Position(function_name='_ZN8solidity6evmasm19SemanticInformation21terminatesControlFlowENS0_11InstructionE', line_start=369, column_start=2, line_end=369, column_end=27)
Position(function_name='_ZN8solidity6evmasm19SemanticInformation21terminatesControlFlowENS0_11InstructionE', line_start=370, column_start=2, line_end=370, column_end=26)
Position(function_name='_ZN8solidity6evmasm19SemanticInformation21terminatesControlFlowENS0_11InstructionE', line_start=373, column_start=2, line_end=373, column_end=9)
Position(function_name='_ZN8solidity6evmasm19SemanticInformation7revertsENS0_11InstructionE', line_start=382, column_start=3, line_end=382, column_end=28)
Position(function_name='_ZN8solidity6evmasm19SemanticInformation7revertsENS0_11InstructionE', line_start=383, column_start=3, line_end=383, column_end=27)
Position(function_name='_ZN8solidity6evmasm19SemanticInformation7revertsENS0_11InstructionE', line_start=385, column_start=3, line_end=385, column_end=10)
Position(function_name='_ZN8solidity6evmasm19SemanticInformation15isDeterministicERKNS0_12AssemblyItemE', line_start=394, column_start=6, line_end=394, column_end=29)
Position(function_name='_ZN8solidity6evmasm19SemanticInformation15isDeterministicERKNS0_12AssemblyItemE', line_start=399, column_start=2, line_end=399, column_end=24)
Position(function_name='_ZN8solidity6evmasm19SemanticInformation15isDeterministicERKNS0_12AssemblyItemE', line_start=402, column_start=2, line_end=402, column_end=30)
Position(function_name='_ZN8solidity6evmasm19SemanticInformation15isDeterministicERKNS0_12AssemblyItemE', line_start=406, column_start=2, line_end=406, column_end=26)
Position(function_name='_ZN8solidity6evmasm19SemanticInformation15isDeterministicERKNS0_12AssemblyItemE', line_start=408, column_start=2, line_end=408, column_end=23)
Position(function_name='_ZN8solidity6evmasm19SemanticInformation15isDeterministicERKNS0_12AssemblyItemE', line_start=413, column_start=2, line_end=413, column_end=31)
Position(function_name='_ZN8solidity6evmasm19SemanticInformation15isDeterministicERKNS0_12AssemblyItemE', line_start=416, column_start=2, line_end=416, column_end=34)
Position(function_name='_ZN8solidity6evmasm19SemanticInformation15isDeterministicERKNS0_12AssemblyItemE', line_start=421, column_start=2, line_end=421, column_end=9)
Position(function_name='_ZN8solidity6evmasm19SemanticInformation7movableENS0_11InstructionE', line_start=432, column_start=6, line_end=432, column_end=22)
Position(function_name='_ZN8solidity6evmasm19SemanticInformation7movableENS0_11InstructionE', line_start=437, column_start=2, line_end=437, column_end=27)
Position(function_name='_ZN8solidity6evmasm19SemanticInformation7movableENS0_11InstructionE', line_start=438, column_start=2, line_end=438, column_end=31)
Position(function_name='_ZN8solidity6evmasm19SemanticInformation7movableENS0_11InstructionE', line_start=439, column_start=2, line_end=439, column_end=31)
Position(function_name='_ZN8solidity6evmasm19SemanticInformation7movableENS0_11InstructionE', line_start=440, column_start=2, line_end=440, column_end=31)
Position(function_name='_ZN8solidity6evmasm19SemanticInformation7movableENS0_11InstructionE', line_start=441, column_start=2, line_end=441, column_end=34)
Position(function_name='_ZN8solidity6evmasm19SemanticInformation7movableENS0_11InstructionE', line_start=442, column_start=2, line_end=442, column_end=25)
Position(function_name='_ZN8solidity6evmasm19SemanticInformation7movableENS0_11InstructionE', line_start=443, column_start=2, line_end=443, column_end=25)
Position(function_name='_ZN8solidity6evmasm19SemanticInformation7movableENS0_11InstructionE', line_start=444, column_start=2, line_end=444, column_end=22)
Position(function_name='_ZN8solidity6evmasm19SemanticInformation7movableENS0_11InstructionE', line_start=445, column_start=2, line_end=445, column_end=25)
Position(function_name='_ZN8solidity6evmasm19SemanticInformation7movableENS0_11InstructionE', line_start=446, column_start=2, line_end=446, column_end=23)
Position(function_name='_ZN8solidity6evmasm19SemanticInformation7movableENS0_11InstructionE', line_start=448, column_start=2, line_end=448, column_end=9)
Position(function_name='_ZN8solidity6evmasm19SemanticInformation12canBeRemovedENS0_11InstructionE', line_start=75, column_start=9, line_end=75, column_end=19)
Position(function_name='_ZN8solidity6evmasm19SemanticInformation21canBeRemovedIfNoMSizeENS0_11InstructionE', line_start=464, column_start=6, line_end=464, column_end=44)
Position(function_name='_ZN8solidity6evmasm19SemanticInformation21canBeRemovedIfNoMSizeENS0_11InstructionE', line_start=464, column_start=48, line_end=464, column_end=82)
Position(function_name='_ZN8solidity6evmasm19SemanticInformation6memoryENS0_11InstructionE', line_start=474, column_start=2, line_end=474, column_end=32)
Position(function_name='_ZN8solidity6evmasm19SemanticInformation6memoryENS0_11InstructionE', line_start=475, column_start=2, line_end=475, column_end=28)
Position(function_name='_ZN8solidity6evmasm19SemanticInformation6memoryENS0_11InstructionE', line_start=476, column_start=2, line_end=476, column_end=31)
Position(function_name='_ZN8solidity6evmasm19SemanticInformation6memoryENS0_11InstructionE', line_start=477, column_start=2, line_end=477, column_end=34)
Position(function_name='_ZN8solidity6evmasm19SemanticInformation6memoryENS0_11InstructionE', line_start=478, column_start=2, line_end=478, column_end=25)
Position(function_name='_ZN8solidity6evmasm19SemanticInformation6memoryENS0_11InstructionE', line_start=479, column_start=2, line_end=479, column_end=26)
Position(function_name='_ZN8solidity6evmasm19SemanticInformation6memoryENS0_11InstructionE', line_start=480, column_start=2, line_end=480, column_end=27)
Position(function_name='_ZN8solidity6evmasm19SemanticInformation6memoryENS0_11InstructionE', line_start=481, column_start=2, line_end=481, column_end=24)
Position(function_name='_ZN8solidity6evmasm19SemanticInformation6memoryENS0_11InstructionE', line_start=482, column_start=2, line_end=482, column_end=28)
Position(function_name='_ZN8solidity6evmasm19SemanticInformation6memoryENS0_11InstructionE', line_start=483, column_start=2, line_end=483, column_end=32)
Position(function_name='_ZN8solidity6evmasm19SemanticInformation6memoryENS0_11InstructionE', line_start=484, column_start=2, line_end=484, column_end=30)
Position(function_name='_ZN8solidity6evmasm19SemanticInformation6memoryENS0_11InstructionE', line_start=487, column_start=2, line_end=487, column_end=26)
Position(function_name='_ZN8solidity6evmasm19SemanticInformation6memoryENS0_11InstructionE', line_start=488, column_start=2, line_end=488, column_end=27)
